# Rime user dictionary
#@/db_name	wanxiang
#@/db_type	userdb
#@/rime_version	1.10.0
#@/tick	31620
#@/user_id	b05c24aa-c4d6-4bd9-842a-ee5398eb78ba
a 	啊	c=5 d=2.74676 t=31620
zhào huí biān hào 	召回编号	c=1 d=0.640825 t=31620
zhào nǎi jī 	赵乃基	c=1 d=0.99005 t=31620
zhào wēi 	赵薇	c=2 d=1.12244 t=31620
zhào yàng 	照样	c=1 d=0.54064 t=31620
zhào yīng jùn 	赵英俊	c=1 d=0.937067 t=31620
zhào zhào 	赵兆	c=1 d=0.99005 t=31620
zhè 	这	c=15 d=3.84789 t=31620
zhè biān 	这边	c=18 d=7.10556 t=31620
zhè bù 	这不	c=1 d=0.786628 t=31620
zhè bù děi 	这不得	c=1 d=0.970446 t=31620
zhè bù fen 	这部分	c=3 d=1.32611 t=31620
zhè bú shì 	这不是	c=3 d=2.68076 t=31620
zhè bú yào 	这不要	c=1 d=0.97531 t=31620
zhè bāng 	这帮	c=2 d=1.60967 t=31620
zhè bō 	这波	c=1 d=0.869358 t=31620
zhè bǎ qiāng 	这把枪	c=1 d=0.99005 t=31620
zhè bǐ 	这笔	c=1 d=0.96079 t=31620
zhè chē 	这车	c=2 d=0.968422 t=31620
zhè cái shì 	这才是	c=2 d=1.80087 t=31620
zhè cì 	这次	c=3 d=1.70998 t=31620
zhè diàn yǐng 	这电影	c=1 d=0.68729 t=31620
zhè diǎn 	这点	c=0 d=0.0694196 t=31620
zhè diǎn yě 	这点也	c=1 d=0.697676 t=31620
zhè duàn 	这段	c=1 d=0.891367 t=31620
zhè fèn 	这份	c=1 d=0.965606 t=31620
zhè fù jìn 	这附近	c=1 d=0.882497 t=31620
zhè ge 	这个	c=254 d=16.2208 t=31620
zhè ge rén 	这个人	c=2 d=1.36378 t=31620
zhè ge shì qíng 	这个事情	c=1 d=0.782705 t=31620
zhè ge wén jiàn 	这个文件	c=1 d=0.913931 t=31620
zhè ge xiào guǒ gǎn jué tǐng 	这个效果感觉挺	c=1 d=0.941764 t=31620
zhè huí 	这回	c=2 d=1.25006 t=31620
zhè hái shì wǒ 	这还是我	c=1 d=0.882497 t=31620
zhè jiàn shì qíng 	这件事情	c=1 d=0.860708 t=31620
zhè jiào 	这叫	c=1 d=0.923117 t=31620
zhè jiù 	这就	c=1 d=0.839457 t=31620
zhè jiā 	这家	c=1 d=0.499074 t=31620
zhè jiān 	这间	c=1 d=0.852144 t=31620
zhè jǐ gè 	这几个	c=2 d=1.63608 t=31620
zhè jǐ tiān 	这几天	c=1 d=0.847894 t=31620
zhè kuài 	这块	c=1 d=0.980199 t=31620
zhè kě néng 	这可能	c=1 d=0.927743 t=31620
zhè kě shì 	这可是	c=1 d=0.951229 t=31620
zhè liǎng gè 	这两个	c=8 d=3.17291 t=31620
zhè liǎng háng 	这两行	c=1 d=0.83527 t=31620
zhè liǎng tiān 	这两天	c=4 d=2.86513 t=31620
zhè liǎng tái 	这两台	c=1 d=0.985111 t=31620
zhè lèi 	这类	c=1 d=0.76338 t=31620
zhè lèi rén 	这类人	c=1 d=0.847894 t=31620
zhè lù 	这路	c=1 d=0.878095 t=31620
zhè lǐ 	这里	c=13 d=3.94569 t=31620
zhè me 	这么	c=19 d=4.53052 t=31620
zhè piān 	这篇	c=1 d=0.847894 t=31620
zhè shá yì si 	这啥意思	c=1 d=0.923117 t=31620
zhè shì 	这是	c=36 d=8.2773 t=31620
zhè shì gè 	这是个	c=3 d=1.55683 t=31620
zhè shì wǒ 	这是我	c=5 d=2.02732 t=31620
zhè shì yí gè 	这是一个	c=1 d=0.951229 t=31620
zhè sān gè 	这三个	c=1 d=0.927743 t=31620
zhè tào 	这套	c=1 d=0.923117 t=31620
zhè wán er 	这玩儿	c=2 d=1.18455 t=31620
zhè wán yì er 	这玩意儿	c=1 d=0.918512 t=31620
zhè xiē 	这些	c=21 d=5.74307 t=31620
zhè xiē nián 	这些年	c=1 d=0.904837 t=31620
zhè xiē rén 	这些人	c=2 d=1.16577 t=31620
zhè xiǎo chē 	这小车	c=1 d=0.68045 t=31620
zhè xiǎo hái 	这小孩	c=1 d=0.718924 t=31620
zhè yàng 	这样	c=39 d=6.71524 t=31620
zhè yàng xiě 	这样写	c=1 d=0.985111 t=31620
zhè yì háng 	这一行	c=1 d=0.895834 t=31620
zhè yí bù 	这一步	c=2 d=1.55411 t=31620
zhè yí fèn 	这一份	c=1 d=0.88692 t=31620
zhè yí kuài 	这一块	c=1 d=0.499074 t=31620
zhè yī 	这一	c=1 d=0.900325 t=31620
zhè yī bù fen 	这一部分	c=1 d=0.951229 t=31620
zhè yī quān 	这一圈	c=3 d=2.02536 t=31620
zhè yī wū zi 	这一屋子	c=1 d=0.951229 t=31620
zhè yǔ 	这与	c=1 d=0.96079 t=31620
zhè zhāo 	这招	c=0 d=0.0878095 t=31620
zhè zhōu 	这周	c=1 d=0.946485 t=31620
zhè zhǒng 	这种	c=32 d=5.80388 t=31620
zhè zhǒng rén 	这种人	c=1 d=0.970446 t=31620
zhè zhǒng wèn tí 	这种问题	c=1 d=0.970446 t=31620
zhèn 	镇	c=4 d=2.74138 t=31620
zhèng 	挣	c=1 d=0.509157 t=31620
zhèng 	正	c=3 d=1.55235 t=31620
zhèng cháng 	正常	c=81 d=11.4983 t=31620
zhèng cháng kāi jī 	正常开机	c=1 d=0.65377 t=31620
zhèng cháng rén 	正常人	c=2 d=1.81058 t=31620
zhèng cè 	政策	c=2 d=1.07226 t=31620
zhèng fǔ 	政府	c=2 d=1.92639 t=31620
zhèng hǎo 	正好	c=5 d=2.16405 t=31620
zhèng jù 	证据	c=1 d=0.904837 t=31620
zhèng jīng 	正经	c=2 d=1.20842 t=31620
zhèng jīng ròu 	正经肉	c=1 d=0.285076 t=31620
zhèng jīng shì 	正经事	c=1 d=0.891367 t=31620
zhèng miàn 	正面	c=1 d=0.786628 t=31620
zhèng míng 	证明	c=1 d=0.486752 t=31620
zhèng míng le 	证明了	c=1 d=0.798516 t=31620
zhèng qián 	挣钱	c=3 d=2.38129 t=31620
zhèng què 	正确	c=3 d=1.73781 t=31620
zhèng shì 	正事	c=1 d=0.985111 t=31620
zhèng shì gōng 	正式工	c=1 d=0.778801 t=31620
zhèng zhí 	正值	c=3 d=2.3253 t=31620
zhèng zhí 	正直	c=1 d=1.03091 t=31620
zhèng zài 	正在	c=6 d=2.98552 t=31620
zhé dié 	折叠	c=1 d=0.856415 t=31620
zhé háng 	折行	c=1 d=0.767205 t=31620
zhì 	至	c=1 d=0.718924 t=31620
zhì dìng 	制定	c=12 d=4.70743 t=31620
zhì dǐng 	置顶	c=1 d=0.778801 t=31620
zhì huì 	智慧	c=1 d=0.404542 t=31620
zhì hòu 	滞后	c=1 d=0.900325 t=31620
zhì kē jì 	智科技	c=0 d=0.0554327 t=31620
zhì liàng 	质量	c=3 d=1.31619 t=31620
zhì liáo 	治疗	c=3 d=2.04207 t=31620
zhì néng 	智能	c=5 d=2.91111 t=31620
zhì néng jià shǐ 	智能驾驶	c=1 d=0.57695 t=31620
zhì pǔ 	智谱	c=6 d=3.75608 t=31620
zhì shǎo 	至少	c=1 d=0.869358 t=31620
zhì xíng 	智行	c=2 d=1.78123 t=31620
zhì yuán jī qì rén 	智元机器人	c=2 d=1.21441 t=31620
zhì yào 	制药	c=1 d=0.869358 t=31620
zhì yí 	质疑	c=1 d=0.806541 t=31620
zhì yú 	至于	c=1 d=0.574072 t=31620
zhì yún 	智耘	c=11 d=3.64949 t=31620
zhì zuò 	制作	c=7 d=2.55383 t=31620
zhì àn shí kè 	至暗时刻	c=1 d=0.951229 t=31620
zhí 	值	c=16 d=5.50248 t=31620
zhí 	直	c=1 d=0.970446 t=31620
zhí bō 	直播	c=6 d=3.74804 t=31620
zhí chēng 	职称	c=4 d=2.69311 t=31620
zhí dé 	值得	c=4 d=2.73633 t=31620
zhí děi 	值得	c=1 d=0.980199 t=31620
zhí jiē 	直接	c=45 d=7.35966 t=31620
zhí jiē xiě 	直接写	c=1 d=0.99005 t=31620
zhí jiǎo 	直角	c=1 d=0.918512 t=31620
zhí jìng 	直径	c=1 d=0.909373 t=31620
zhí lián 	直连	c=1 d=0.615697 t=31620
zhí xiàn 	直线	c=22 d=3.90297 t=31620
zhí xiàn dù 	直线度	c=14 d=3.21997 t=31620
zhí xíng 	执行	c=47 d=9.02966 t=31620
zhí xíng le 	执行了	c=1 d=0.918512 t=31620
zhí xíng qì 	执行器	c=1 d=0.869358 t=31620
zhí yè 	职业	c=2 d=1.56862 t=31620
zhí yè cāo shǒu 	职业操守	c=1 d=0.726149 t=31620
zhí yè xuǎn shǒu 	职业选手	c=1 d=0.873716 t=31620
zhí zhì 	直至	c=1 d=0.76338 t=31620
zhòng 	重	c=1 d=0.767205 t=31620
zhòng diǎn 	重点	c=5 d=2.31447 t=31620
zhòng dà 	重大	c=2 d=1.34339 t=31620
zhòng wù 	重物	c=1 d=0.767205 t=31620
zhòng yào 	重要	c=1 d=0.918512 t=31620
zhòng zhí 	种植	c=1 d=0.941764 t=31620
zhòu shù 	咒术	c=1 d=0.99005 t=31620
zhòu shù huí zhàn 	咒术回战	c=1 d=0.873716 t=31620
zhóu 	轴	c=6 d=1.99144 t=31620
zhóu jù 	轴距	c=2 d=1.20409 t=31620
zhóu shàng 	轴上	c=0 d=0.0423162 t=31620
zhù 	注	c=1 d=0.826959 t=31620
zhù cè 	注册	c=3 d=1.63569 t=31620
zhù cè biǎo 	注册表	c=1 d=0.782705 t=31620
zhù jì 	注记	c=1 d=0.878095 t=31620
zhù jìn 	住进	c=1 d=0.970446 t=31620
zhù nǐ 	祝你	c=1 d=0.932394 t=31620
zhù rén 	助人	c=0 d=0.0970446 t=31620
zhù rù 	注入	c=1 d=0.970446 t=31620
zhù shì 	注释	c=31 d=13.4846 t=31620
zhù shì xià 	注视下	c=1 d=0.585669 t=31620
zhù yì 	注意	c=12 d=4.81654 t=31620
zhú bù 	逐步	c=1 d=0.628135 t=31620
zhú tiáo 	逐条	c=1 d=0.386741 t=31620
zhú yù 	逐玉	c=1 d=0.980199 t=31620
zhā nán 	渣男	c=1 d=0.856415 t=31620
zhāi chāo 	摘抄	c=1 d=0.852144 t=31620
zhān diǎn 	沾点	c=1 d=0.941764 t=31620
zhān wǒ 	粘我	c=1 d=0.878095 t=31620
zhāng 	张	c=5 d=2.44654 t=31620
zhāng dà dà 	张大大	c=3 d=2.87767 t=31620
zhāng dòng liáng 	张栋梁	c=1 d=0.847894 t=31620
zhāng guó róng 	张国荣	c=1 d=0.802519 t=31620
zhāng jiàn 	张建	c=3 d=2.32098 t=31620
zhāng jié 	张杰	c=1 d=0.895834 t=31620
zhāng jìng xuān 	张敬轩	c=1 d=0.927743 t=31620
zhāng liàng yǐng 	张靓颖	c=2 d=1.66711 t=31620
zhāng láng 	蟑螂	c=1 d=0.99005 t=31620
zhāng lǎo shī 	张老师	c=1 d=0.70822 t=31620
zhāng shá 	张啥	c=1 d=0.985111 t=31620
zhāng sháo hán 	张韶涵	c=2 d=1.56543 t=31620
zhāng xué yǒu 	张学友	c=2 d=1.48589 t=31620
zhāng xuě 	张雪	c=4 d=3.21322 t=31620
zhāng xuě fēng 	张雪峰	c=2 d=1.88141 t=31620
zhāng yì móu 	张艺谋	c=1 d=0.927743 t=31620
zhāng yù huá 	张玉华	c=3 d=2.19808 t=31620
zhāng yǔ 	张宇	c=1 d=0.965606 t=31620
zhāo shāng 	招商	c=1 d=0.965606 t=31620
zhāo xiào 	招笑	c=1 d=0.603506 t=31620
zhē zhe 	遮着	c=1 d=0.96079 t=31620
zhēn 	帧	c=1 d=0.985111 t=31620
zhēn 	真	c=6 d=3.97528 t=31620
zhēn bàng 	真棒	c=1 d=0.985111 t=31620
zhēn de 	真的	c=9 d=3.31117 t=31620
zhēn de shì 	真的是	c=1 d=0.806541 t=31620
zhēn duì 	针对	c=9 d=3.61945 t=31620
zhēn duì xìng 	针对性	c=1 d=0.946485 t=31620
zhēn duō 	真多	c=2 d=1.96536 t=31620
zhēn hǎo 	真好	c=1 d=0.895834 t=31620
zhēn jiǎng diǎn ér 	真讲点儿	c=1 d=0.88692 t=31620
zhēn jīn 	真金	c=1 d=0.900325 t=31620
zhēn shì 	真是	c=2 d=1.17456 t=31620
zhēn shí 	真实	c=1 d=0.683861 t=31620
zhēn tàn 	侦探	c=1 d=0.941764 t=31620
zhēn xià tou 	真下头	c=1 d=0.985111 t=31620
zhēn xiàng 	真相	c=1 d=0.99005 t=31620
zhēn xuǎn 	甄选	c=1 d=0.865022 t=31620
zhēn xīn huà 	真心话	c=1 d=0.711771 t=31620
zhēn yào 	真要	c=1 d=0.951229 t=31620
zhēn yǐ wéi 	真以为	c=1 d=0.951229 t=31620
zhēn zhèng 	真正	c=3 d=2.13016 t=31620
zhēng bàng 	蒸蚌	c=1 d=0.99005 t=31620
zhēng qǔ 	争取	c=1 d=0.904837 t=31620
zhēng tú 	征途	c=1 d=0.927743 t=31620
zhēng yì 	争议	c=2 d=0.945915 t=31620
zhēng zhe yǎn jīng 	睁着眼睛	c=2 d=1.75452 t=31620
zhě 	者	c=2 d=1.60739 t=31620
zhěn zi 	疹子	c=1 d=0.873716 t=31620
zhěng 	整	c=3 d=2.04365 t=31620
zhěng chē 	整车	c=1 d=0.209088 t=31620
zhěng chū 	整出	c=2 d=1.15885 t=31620
zhěng de 	整的	c=1 d=0.88692 t=31620
zhěng diǎn er 	整点儿	c=1 d=0.913931 t=31620
zhěng dì 	整地	c=0 d=0.056836 t=31620
zhěng gè 	整个	c=13 d=3.3272 t=31620
zhěng jiù zhě 	拯救者	c=1 d=0.748264 t=31620
zhěng le 	整了	c=3 d=1.93531 t=31620
zhěng lǐ 	整理	c=37 d=10.2735 t=31620
zhěng tǐ 	整体	c=7 d=1.6155 t=31620
zhěng yì bō 	整一波	c=1 d=0.985111 t=31620
zhěng yí fèn 	整一份	c=1 d=0.985111 t=31620
zhěng yí gè 	整一个	c=1 d=0.99005 t=31620
zhěng yí tào 	整一套	c=1 d=0.913931 t=31620
zhī 	之	c=4 d=2.32287 t=31620
zhī chí 	支持	c=26 d=7.49165 t=31620
zhī chū 	支出	c=1 d=0.951229 t=31620
zhī dào 	知道	c=4 d=1.88753 t=31620
zhī fù 	支付	c=1 d=1.07612 t=31620
zhī fù fāng shì 	支付方式	c=1 d=0.932394 t=31620
zhī fù jì lù 	支付记录	c=1 d=0.932394 t=31620
zhī gōng 	之功	c=1 d=0.778801 t=31620
zhī hòu 	之后	c=20 d=4.05419 t=31620
zhī hū 	知乎	c=3 d=2.15256 t=31620
zhī hū tí shì 	知乎提示	c=1 d=0.955997 t=31620
zhī jiān 	之间	c=13 d=4.11654 t=31620
zhī lèi 	之类	c=1 d=0.694196 t=31620
zhī míng 	知名	c=4 d=2.84932 t=31620
zhī qián 	之前	c=44 d=7.78771 t=31620
zhī shǐ yòng 	只使用	c=1 d=0.951229 t=31620
zhī wài 	之外	c=3 d=2.05259 t=31620
zhī xià 	之下	c=2 d=1.66034 t=31620
zhī xíng 	知行	c=0 d=0.0548811 t=31620
zhī yīn 	知音	c=1 d=0.951229 t=31620
zhī zhōng 	之中	c=1 d=0.752014 t=31620
zhōng 	中	c=275 d=18.2157 t=31620
zhōng 	钟	c=6 d=3.79501 t=31620
zhōng duàn 	中断	c=1 d=0.843665 t=31620
zhōng duān 	终端	c=8 d=3.48515 t=31620
zhōng fā xiàn 	中发现	c=0 d=0.0869358 t=31620
zhōng fāng 	中方	c=1 d=0.923117 t=31620
zhōng guó 	中国	c=19 d=6.69282 t=31620
zhōng guó gòng chǎn dǎng 	中国共产党	c=1 d=0.895834 t=31620
zhōng guī zhōng jǔ 	中规中矩	c=1 d=0.99005 t=31620
zhōng gē 	钟哥	c=1 d=0.946485 t=31620
zhōng huá mín zú 	中华民族	c=1 d=0.955997 t=31620
zhōng huá rén mín 	中华人民	c=1 d=0.621885 t=31620
zhōng jiè 	中介	c=1 d=0.790571 t=31620
zhōng jiān 	中间	c=2 d=1.32604 t=31620
zhōng jiāng 	终将	c=0 d=0.0955997 t=31620
zhōng jiāng huá wéi lì shǐ de chén āi 	终将华为历史的尘埃	c=1 d=0.96079 t=31620
zhōng jí 	中级	c=2 d=1.20316 t=31620
zhōng jí 	终极	c=0 d=0.0690734 t=31620
zhōng jí mù dì zhī yī 	终极目的之一	c=1 d=0.694196 t=31620
zhōng kē 	中科	c=3 d=2.42406 t=31620
zhōng kē yuán dòng lì 	中科原动力	c=1 d=0.740819 t=31620
zhōng láng 	中郎	c=1 d=0.860708 t=31620
zhōng lù 	中路	c=2 d=1.94099 t=31620
zhōng pèi 	中配	c=1 d=0.814648 t=31620
zhōng quǎn 	忠犬	c=2 d=1.70007 t=31620
zhōng qì ài 	中气爱	c=1 d=0.68045 t=31620
zhōng tú 	中途	c=2 d=0.971423 t=31620
zhōng wén 	中文	c=18 d=8.61732 t=31620
zhōng wén 	钟文	c=1 d=0.985111 t=31620
zhōng wén jiàn pán 	中文键盘	c=1 d=0.878095 t=31620
zhōng wén zé 	钟文泽	c=4 d=3.44724 t=31620
zhōng xué 	中学	c=1 d=0.99005 t=31620
zhōng xíng 	中型	c=1 d=0.970446 t=31620
zhōng xīn 	中心	c=7 d=4.20618 t=31620
zhōng yú 	终于	c=1 d=0.465334 t=31620
zhōng yī 	中一	c=0 d=0.0767205 t=31620
zhōng zhí 	中值	c=5 d=2.75026 t=31620
zhōng zhí jiào zhǔn 	中值校准	c=1 d=0.822834 t=31620
zhōng zhōu yùn 	中州韵	c=1 d=0.965606 t=31620
zhōng zhǔ rèn 	钟主任	c=4 d=2.09721 t=31620
zhōng zì 	中字	c=1 d=0.97531 t=31620
zhōng zǒng 	钟总	c=1 d=0.831104 t=31620
zhōu 	周	c=1 d=0.985111 t=31620
zhōu biān 	周边	c=1 d=0.980199 t=31620
zhōu jié lún 	周杰伦	c=3 d=1.80743 t=31620
zhōu liù 	周六	c=3 d=2.05043 t=31620
zhōu qī 	周期	c=4 d=3.31056 t=31620
zhōu rì 	周日	c=1 d=0.918512 t=31620
zhōu tiān 	周天	c=1 d=0.99005 t=31620
zhōu wǔ 	周五	c=2 d=1.89356 t=31620
zhōu xīng chí 	周星驰	c=1 d=0.985111 t=31620
zhōu yī 	周一	c=1 d=0.932394 t=31620
zhǎi 	窄	c=1 d=0.532591 t=31620
zhǎn bó 	展博	c=1 d=0.737124 t=31620
zhǎn chē 	展车	c=1 d=0.744531 t=31620
zhǎn kāi 	展开	c=1 d=0.900325 t=31620
zhǎn shì 	展示	c=12 d=4.75095 t=31620
zhǎn shì yí xià 	展示一下	c=1 d=0.618783 t=31620
zhǎn tīng 	展厅	c=1 d=0.574072 t=31620
zhǎng gōng zī 	涨工资	c=2 d=1.04415 t=31620
zhǎng jià 	涨价	c=9 d=4.80247 t=31620
zhǎng mén 	掌门	c=1 d=0.985111 t=31620
zhǎng shá yàng 	长啥样	c=1 d=0.99005 t=31620
zhǎo 	找	c=19 d=3.92516 t=31620
zhǎo bú dào 	找不到	c=4 d=3.00783 t=31620
zhǎo dào 	找到	c=9 d=3.34858 t=31620
zhǎo gè 	找个	c=3 d=2.20013 t=31620
zhǎo gěi 	找给	c=1 d=0.873716 t=31620
zhǎo jǐ gè 	找几个	c=1 d=0.774917 t=31620
zhǎo le 	找了	c=3 d=1.77374 t=31620
zhǎo nǐ 	找你	c=1 d=0.985111 t=31620
zhǎo rén 	找人	c=1 d=0.856415 t=31620
zhǎo shá 	找啥	c=1 d=0.904837 t=31620
zhǎo wǒ 	找我	c=2 d=1.76391 t=31620
zhǎo xià 	找下	c=1 d=0.657047 t=31620
zhǎo xiē 	找些	c=1 d=0.865022 t=31620
zhǎo yì xiē 	找一些	c=5 d=3.01 t=31620
zhǎo yí gè 	找一个	c=1 d=0.701173 t=31620
zhǎo yí xià 	找一下	c=1 d=0.771052 t=31620
zhǎo zhǎo 	找找	c=1 d=0.767205 t=31620
zhǐ 	只	c=16 d=4.14462 t=31620
zhǐ bǎo liú 	只保留	c=1 d=0.923117 t=31620
zhǐ bǐ wǒ 	只比我	c=1 d=0.644036 t=31620
zhǐ chū 	指出	c=2 d=0.946485 t=31620
zhǐ de 	指的	c=1 d=0.951229 t=31620
zhǐ duì 	只对	c=3 d=2.95536 t=31620
zhǐ duǎn qíng cháng 	纸短情长	c=4 d=2.97926 t=31620
zhǐ dìng 	指定	c=6 d=3.05715 t=31620
zhǐ dìng yí gè 	指定一个	c=1 d=0.904837 t=31620
zhǐ fēng 	只封	c=1 d=0.637628 t=31620
zhǐ gǎi 	只改	c=2 d=1.20111 t=31620
zhǐ huì 	只会	c=3 d=1.64156 t=31620
zhǐ jiàn tā 	只见他	c=1 d=0.826959 t=31620
zhǐ jiǎn chá 	只检查	c=1 d=0.831104 t=31620
zhǐ jīn 	纸巾	c=1 d=0.99005 t=31620
zhǐ kǎo lǜ 	只考虑	c=1 d=0.25538 t=31620
zhǐ lìng 	指令	c=24 d=7.56748 t=31620
zhǐ nán 	指南	c=1 d=0.865022 t=31620
zhǐ néng 	只能	c=15 d=4.99364 t=31620
zhǐ shì 	只是	c=15 d=4.90948 t=31620
zhǐ shì 	指示	c=1 d=0.54064 t=31620
zhǐ shì yīn wèi 	只是因为	c=1 d=0.17552 t=31620
zhǐ tóng bù 	只同步	c=1 d=0.878095 t=31620
zhǐ wén 	指纹	c=2 d=1.41095 t=31620
zhǐ xiū gǎi 	只修改	c=1 d=0.965606 t=31620
zhǐ xū 	只需	c=1 d=0.373439 t=31620
zhǐ xū yào 	只需要	c=2 d=1.70437 t=31620
zhǐ yào 	只要	c=4 d=1.81727 t=31620
zhǐ yào yǒu nǐ 	只要有你	c=1 d=0.790571 t=31620
zhǐ yǒu 	只有	c=11 d=3.49174 t=31620
zhǐ yǒu yí gè 	只有一个	c=1 d=0.965606 t=31620
zhǐ yǒu zài 	只有在	c=1 d=0.895834 t=31620
zhǐ zhuāng 	只装	c=1 d=0.826959 t=31620
zhǐ zài 	只在	c=1 d=0.786628 t=31620
zhǒng 	种	c=1 d=0.726149 t=31620
zhǔ 	主	c=1 d=0.99005 t=31620
zhǔ dòng 	主动	c=12 d=3.74661 t=31620
zhǔ dòng xíng 	主动型	c=1 d=0.970446 t=31620
zhǔ dǎo 	主导	c=1 d=0.683861 t=31620
zhǔ jī 	主机	c=4 d=1.86581 t=31620
zhǔ kòng 	主控	c=1 d=0.744531 t=31620
zhǔ kòng gōng zuò 	主控工作	c=1 d=0.873716 t=31620
zhǔ liú 	主流	c=2 d=1.40851 t=31620
zhǔ rèn 	主任	c=2 d=1.50669 t=31620
zhǔ shè 	主摄	c=1 d=0.882497 t=31620
zhǔ tí 	主题	c=4 d=3.67047 t=31620
zhǔ tí qǔ 	主题曲	c=1 d=0.822834 t=31620
zhǔ yào 	主要	c=23 d=3.79356 t=31620
zhǔ yào shì 	主要是	c=1 d=0.937067 t=31620
zhǔ yíng 	主营	c=1 d=0.843665 t=31620
zhǔn bèi 	准备	c=10 d=4.0748 t=31620
zhǔn què 	准确	c=1 d=0.748264 t=31620
zhǔn shí 	准时	c=1 d=0.97531 t=31620
zuì 	最	c=2 d=1.59986 t=31620
zuì 	罪	c=2 d=1.58904 t=31620
zuì duō 	最多	c=1 d=0.183599 t=31620
zuì duǎn 	最短	c=1 d=0.744531 t=31620
zuì dà 	最大	c=5 d=3.27507 t=31620
zuì dī 	最低	c=6 d=2.74796 t=31620
zuì dī chù 	最低处	c=1 d=0.852144 t=31620
zuì guì 	最贵	c=2 d=0.965606 t=31620
zuì gāo 	最高	c=10 d=2.99218 t=31620
zuì hòu 	最后	c=7 d=3.12461 t=31620
zuì hǎo 	最好	c=4 d=1.88618 t=31620
zuì jiā 	最佳	c=0 d=0.0985111 t=31620
zuì jiā shí xiàn 	最佳实现	c=1 d=0.99005 t=31620
zuì jiǎn dān 	最简单	c=1 d=0.806541 t=31620
zuì jìn 	最近	c=8 d=4.53883 t=31620
zuì jìn zài 	最近在	c=0 d=0.0869358 t=31620
zuì jìn zài shǐ yòng de guò chéng zhōng fā xiàn 	最近在使用的过程中发现	c=1 d=0.873716 t=31620
zuì kuài 	最快	c=1 d=0.99005 t=31620
zuì kě néng 	最可能	c=1 d=0.909373 t=31620
zuì qǐ mǎ 	最起码	c=1 d=0.970446 t=31620
zuì shǎo 	最少	c=1 d=0.927743 t=31620
zuì xiǎo 	最小	c=1 d=0.923117 t=31620
zuì xīn 	最新	c=5 d=3.34981 t=31620
zuì xīn shǎng 	最欣赏	c=1 d=0.913931 t=31620
zuì yuǎn 	最远	c=1 d=0.980199 t=31620
zuì yōu 	最优	c=1 d=0.985111 t=31620
zuì yǒu 	最有	c=1 d=0.980199 t=31620
zuì zhōng 	最终	c=7 d=3.47818 t=31620
zuò 	作	c=1 d=0.951229 t=31620
zuò 	做	c=24 d=6.15409 t=31620
zuò 	座	c=1 d=0.923117 t=31620
zuò biāo 	坐标	c=5 d=3.19825 t=31620
zuò biǎo gé 	做表格	c=1 d=0.442639 t=31620
zuò bú dòng 	做不动	c=1 d=0.197899 t=31620
zuò chà jiù xíng 	做差就行	c=1 d=0.99005 t=31620
zuò chéng 	做成	c=1 d=0.341298 t=31620
zuò chū 	做出	c=1 d=0.650509 t=31620
zuò cāng 	座舱	c=1 d=0.40657 t=31620
zuò dào 	做到	c=3 d=2.13896 t=31620
zuò guò 	做过	c=2 d=1.86713 t=31620
zuò gōng 	做工	c=1 d=0.737124 t=31620
zuò le 	做了	c=7 d=3.12329 t=31620
zuò pǐn 	作品	c=2 d=1.57788 t=31620
zuò shén me 	做什么	c=3 d=1.80769 t=31620
zuò wéi 	作为	c=13 d=3.54083 t=31620
zuò wén 	作文	c=1 d=0.99005 t=31620
zuò wén zhāng 	做文章	c=1 d=0.891367 t=31620
zuò xià 	做下	c=1 d=0.904837 t=31620
zuò xiē 	做些	c=1 d=0.852144 t=31620
zuò xiǎng 	作响	c=1 d=0.895834 t=31620
zuò xiǎo 	做小	c=1 d=0.494108 t=31620
zuò yè 	作业	c=82 d=8.10328 t=31620
zuò yè mó shì 	作业模式	c=1 d=0.814648 t=31620
zuò yí gè 	做一个	c=4 d=2.07435 t=31620
zuò yòng 	作用	c=7 d=2.97482 t=31620
zuò yǐ 	座椅	c=10 d=3.84911 t=31620
zuò zhàn 	作战	c=1 d=0.965606 t=31620
zuó tiān 	昨天	c=8 d=4.18509 t=31620
zuǐ shàng 	嘴上	c=1 d=0.965606 t=31620
zuǒ 	左	c=5 d=2.50143 t=31620
zuǒ lún 	左轮	c=1 d=0.927743 t=31620
zuǒ lǎo shī 	左老师	c=5 d=3.17887 t=31620
zuǒ shǒu 	左手	c=2 d=1.38527 t=31620
zuǒ yòu 	左右	c=12 d=3.81062 t=31620
zuǒ yòu jí xiàn 	左右极限	c=1 d=0.755783 t=31620
zài 	再	c=36 d=6.45888 t=31620
zài 	在	c=286 d=15.2074 t=31620
zài cì 	再次	c=11 d=3.13596 t=31620
zài huán 	在环	c=1 d=0.980199 t=31620
zài hū 	在乎	c=1 d=0.371577 t=31620
zài jiē zài lì 	再接再厉	c=2 d=1.8295 t=31620
zài jīng 	在京	c=1 d=0.970446 t=31620
zài ne 	在呢	c=1 d=0.506617 t=31620
zài nà zhī hòu 	在那之后	c=1 d=0.895834 t=31620
zài nǎ lǐ 	在哪里	c=5 d=3.18042 t=31620
zài shuō 	再说	c=0 d=0.0878095 t=31620
zài shǐ yòng 	在使用	c=1 d=0.650509 t=31620
zài wèn wèn 	再问问	c=1 d=0.946485 t=31620
zài xiàn 	在线	c=6 d=2.77907 t=31620
zài yì 	在意	c=4 d=2.74636 t=31620
zài yì le 	在意了	c=0 d=0.0895834 t=31620
